cell_id,group
ebojelhi-1,translumenal cells III (posterior-lower)
ebonjenm-1,translumenal cells III (posterior-lower)
ebooggka-1,translumenal cells III (posterior-lower)
ebpbclfj-1,translumenal cells III (posterior-lower)
ebpccfij-1,translumenal cells III (posterior-lower)
ebpdaoko-1,translumenal cells III (posterior-lower)
ebpggnkh-1,translumenal cells III (posterior-lower)
ebpncfom-1,translumenal cells III (posterior-lower)
ebpolmcl-1,translumenal cells III (posterior-lower)
ecabijbb-1,translumenal cells III (posterior-lower)
ecafegih-1,translumenal cells III (posterior-lower)
ecbeddnn-1,translumenal cells III (posterior-lower)
ecbgebgc-1,translumenal cells III (posterior-lower)
ecbjgheb-1,translumenal cells III (posterior-lower)
ecbkddfd-1,translumenal cells III (posterior-lower)
ecbljeen-1,translumenal cells III (posterior-lower)
ecbmiogf-1,translumenal cells III (posterior-lower)
eccdggam-1,translumenal cells III (posterior-lower)
ecchoopm-1,translumenal cells III (posterior-lower)
eccjnfnj-1,translumenal cells III (posterior-lower)
ecckjppm-1,translumenal cells III (posterior-lower)
eccnikcm-1,translumenal cells III (posterior-lower)
eccnpjgo-1,translumenal cells III (posterior-lower)
eccofpah-1,translumenal cells III (posterior-lower)
eccoolbb-1,translumenal cells III (posterior-lower)
ecdapohf-1,translumenal cells III (posterior-lower)
ecdcolah-1,translumenal cells III (posterior-lower)
ecdffnbi-1,translumenal cells III (posterior-lower)
ecdgbmhc-1,translumenal cells III (posterior-lower)
ecdgonaf-1,translumenal cells III (posterior-lower)
ecdilped-1,translumenal cells III (posterior-lower)
ecdkhene-1,translumenal cells III (posterior-lower)
ecdlokia-1,translumenal cells III (posterior-lower)
ecdnabep-1,translumenal cells III (posterior-lower)
eceaohif-1,translumenal cells III (posterior-lower)
ecedbdmp-1,translumenal cells III (posterior-lower)
ecedfbpl-1,translumenal cells III (posterior-lower)
ecefaphl-1,translumenal cells III (posterior-lower)
ecegdcmj-1,translumenal cells III (posterior-lower)
eceglkog-1,translumenal cells III (posterior-lower)
ecelblmj-1,translumenal cells III (posterior-lower)
ecellcfl-1,translumenal cells III (posterior-lower)
eceolfmp-1,translumenal cells III (posterior-lower)
ecepjcjh-1,translumenal cells III (posterior-lower)
ecfacgij-1,translumenal cells III (posterior-lower)
ecfdcjcg-1,translumenal cells III (posterior-lower)
ecfefgkm-1,translumenal cells III (posterior-lower)
ecfmploe-1,translumenal cells III (posterior-lower)
ecfnjhhb-1,translumenal cells III (posterior-lower)
ecfnpglm-1,translumenal cells III (posterior-lower)
ecfooaie-1,translumenal cells III (posterior-lower)
ecgbebem-1,translumenal cells III (posterior-lower)
ecgdjifp-1,translumenal cells III (posterior-lower)
ecgdopih-1,translumenal cells III (posterior-lower)
ecgebpeo-1,translumenal cells III (posterior-lower)
ecgggpem-1,translumenal cells III (posterior-lower)
ecgjnmfd-1,translumenal cells III (posterior-lower)
ecgkgdki-1,translumenal cells III (posterior-lower)
echaahhf-1,translumenal cells III (posterior-lower)
echfmpla-1,translumenal cells III (posterior-lower)
echgbnbn-1,translumenal cells III (posterior-lower)
echghbdc-1,translumenal cells III (posterior-lower)
echiojla-1,translumenal cells III (posterior-lower)
echlfbng-1,translumenal cells III (posterior-lower)
echpiaip-1,translumenal cells III (posterior-lower)
ecidfbli-1,translumenal cells III (posterior-lower)
ecidggcp-1,translumenal cells III (posterior-lower)
ecihhbdo-1,translumenal cells III (posterior-lower)
eciklabh-1,translumenal cells III (posterior-lower)
ecilaafc-1,translumenal cells III (posterior-lower)
ecjdeecb-1,translumenal cells III (posterior-lower)
ecjdlagn-1,translumenal cells III (posterior-lower)
ecjjldok-1,translumenal cells III (posterior-lower)
ecjklkkf-1,translumenal cells III (posterior-lower)
ecjopkfc-1,translumenal cells III (posterior-lower)
eckbhcna-1,translumenal cells III (posterior-lower)
eckjnfjb-1,translumenal cells III (posterior-lower)
eckokacc-1,translumenal cells III (posterior-lower)
eckpblcj-1,translumenal cells III (posterior-lower)
eclaakid-1,translumenal cells III (posterior-lower)
eclcaboh-1,translumenal cells III (posterior-lower)
eclfmpod-1,translumenal cells III (posterior-lower)
eclhajpc-1,translumenal cells III (posterior-lower)
eclifabc-1,translumenal cells III (posterior-lower)
eclpikck-1,translumenal cells III (posterior-lower)
ecmbmkfe-1,translumenal cells III (posterior-lower)
ecmbpoog-1,translumenal cells III (posterior-lower)
ecmhefga-1,translumenal cells III (posterior-lower)
ecmnaimm-1,translumenal cells III (posterior-lower)
ecmnmmak-1,translumenal cells III (posterior-lower)
ecmomfbo-1,translumenal cells III (posterior-lower)
ecmoolhb-1,translumenal cells III (posterior-lower)
ecmpfmia-1,translumenal cells III (posterior-lower)
ecnfnpii-1,translumenal cells III (posterior-lower)
ecnhidio-1,translumenal cells III (posterior-lower)
ecnjkkhf-1,translumenal cells III (posterior-lower)
ecnlpjmf-1,translumenal cells III (posterior-lower)
ecnmdddj-1,translumenal cells III (posterior-lower)
ecnnjinp-1,translumenal cells III (posterior-lower)
ecocondm-1,translumenal cells III (posterior-lower)
ecoeejag-1,translumenal cells III (posterior-lower)
ecofmeha-1,translumenal cells III (posterior-lower)
ecohpecb-1,translumenal cells III (posterior-lower)
ecokahem-1,translumenal cells III (posterior-lower)
edphppcj-1,translumenal cells III (posterior-lower)
edplbohm-1,translumenal cells III (posterior-lower)
edpneffb-1,translumenal cells III (posterior-lower)
edppaeob-1,translumenal cells III (posterior-lower)
eeadhjjl-1,translumenal cells III (posterior-lower)
eeadnglc-1,translumenal cells III (posterior-lower)
eeaecbgi-1,translumenal cells III (posterior-lower)
eebcdgle-1,translumenal cells III (posterior-lower)
eebdgjfb-1,translumenal cells III (posterior-lower)
eebghnpi-1,translumenal cells III (posterior-lower)
eebhhmck-1,translumenal cells III (posterior-lower)
eececmmc-1,translumenal cells III (posterior-lower)
eecnafof-1,translumenal cells III (posterior-lower)
efbgoiik-1,translumenal cells III (posterior-lower)
efbilpaa-1,translumenal cells III (posterior-lower)
efbmpepi-1,translumenal cells III (posterior-lower)
efcancji-1,translumenal cells III (posterior-lower)
efcmmnol-1,translumenal cells III (posterior-lower)
efdecggb-1,translumenal cells III (posterior-lower)
efehblme-1,translumenal cells III (posterior-lower)
efekanim-1,translumenal cells III (posterior-lower)
effnjclb-1,translumenal cells III (posterior-lower)
efglcpgo-1,translumenal cells III (posterior-lower)
efhombfh-1,translumenal cells III (posterior-lower)
efigkblo-1,translumenal cells III (posterior-lower)
efikkmkp-1,translumenal cells III (posterior-lower)
efkhdljb-1,translumenal cells III (posterior-lower)
efpmjioi-1,translumenal cells III (posterior-lower)
egblpkgd-1,translumenal cells III (posterior-lower)
egcakclb-1,translumenal cells III (posterior-lower)
egceignj-1,translumenal cells III (posterior-lower)
egfnbego-1,translumenal cells III (posterior-lower)
eggdcnck-1,translumenal cells III (posterior-lower)
eggpadca-1,translumenal cells III (posterior-lower)
eghjocla-1,translumenal cells III (posterior-lower)
eghnpmnf-1,translumenal cells III (posterior-lower)
egholhmf-1,translumenal cells III (posterior-lower)
eghpoefg-1,translumenal cells III (posterior-lower)
egpjnoed-1,translumenal cells III (posterior-lower)
egpkickj-1,translumenal cells III (posterior-lower)
ehabadnb-1,translumenal cells III (posterior-lower)
ehajiieg-1,translumenal cells III (posterior-lower)
ehbajlhg-1,translumenal cells III (posterior-lower)
ehbcednn-1,translumenal cells III (posterior-lower)
ehcblpbi-1,translumenal cells III (posterior-lower)
ehcdlpfg-1,translumenal cells III (posterior-lower)
ehcmpihe-1,translumenal cells III (posterior-lower)
ehdnjfgi-1,translumenal cells III (posterior-lower)
eheakhjn-1,translumenal cells III (posterior-lower)
eheckccm-1,translumenal cells III (posterior-lower)
ehejigmc-1,translumenal cells III (posterior-lower)
ehejpnfl-1,translumenal cells III (posterior-lower)
ehekhfba-1,translumenal cells III (posterior-lower)
ehfbhccl-1,translumenal cells III (posterior-lower)
ehfblldj-1,translumenal cells III (posterior-lower)
ehfdcgnc-1,translumenal cells III (posterior-lower)
ehfedppj-1,translumenal cells III (posterior-lower)
ehfhakbn-1,translumenal cells III (posterior-lower)
ehfngagf-1,translumenal cells III (posterior-lower)
ehgfmobj-1,translumenal cells III (posterior-lower)
ehggmmfj-1,translumenal cells III (posterior-lower)
eiajepbo-1,translumenal cells III (posterior-lower)
eibkoijg-1,translumenal cells III (posterior-lower)
eigjfdna-1,translumenal cells III (posterior-lower)
eihbekok-1,translumenal cells III (posterior-lower)
eihkipen-1,translumenal cells III (posterior-lower)
eiiapmbn-1,translumenal cells III (posterior-lower)
eiiefbii-1,translumenal cells III (posterior-lower)
eiilaepf-1,translumenal cells III (posterior-lower)
eijboodi-1,translumenal cells III (posterior-lower)
eijedoaa-1,translumenal cells III (posterior-lower)
enaojngi-1,translumenal cells III (posterior-lower)
enaopfhh-1,translumenal cells III (posterior-lower)
enhnfokf-1,translumenal cells III (posterior-lower)
enhonadk-1,translumenal cells III (posterior-lower)
eniaccoa-1,translumenal cells III (posterior-lower)
enllchnc-1,translumenal cells III (posterior-lower)
famecejg-1,translumenal cells III (posterior-lower)
fdengjhh-1,translumenal cells III (posterior-lower)
fdfgjcgg-1,translumenal cells III (posterior-lower)
fdgoeojd-1,translumenal cells III (posterior-lower)
fgmboboe-1,translumenal cells III (posterior-lower)
fhnkahao-1,translumenal cells III (posterior-lower)
fhogccfa-1,translumenal cells III (posterior-lower)
fhokhdbe-1,translumenal cells III (posterior-lower)
fhoncpfi-1,translumenal cells III (posterior-lower)
fiamnegm-1,translumenal cells III (posterior-lower)
fibhjllb-1,translumenal cells III (posterior-lower)
fiblhehb-1,translumenal cells III (posterior-lower)
fiblohof-1,translumenal cells III (posterior-lower)
fibpnjap-1,translumenal cells III (posterior-lower)
ficaoicd-1,translumenal cells III (posterior-lower)
ficffden-1,translumenal cells III (posterior-lower)
fichgoii-1,translumenal cells III (posterior-lower)
ficibhfb-1,translumenal cells III (posterior-lower)
ficigkji-1,translumenal cells III (posterior-lower)
ficjaeem-1,translumenal cells III (posterior-lower)
fidcoake-1,translumenal cells III (posterior-lower)
fidfgngi-1,translumenal cells III (posterior-lower)
fidieood-1,translumenal cells III (posterior-lower)
fidiljpe-1,translumenal cells III (posterior-lower)
fidmgghl-1,translumenal cells III (posterior-lower)
fidopjin-1,translumenal cells III (posterior-lower)
fiedeacm-1,translumenal cells III (posterior-lower)
fiedgjgp-1,translumenal cells III (posterior-lower)
fieeahlj-1,translumenal cells III (posterior-lower)
fieejhip-1,translumenal cells III (posterior-lower)
fiefegcm-1,translumenal cells III (posterior-lower)
fiefndop-1,translumenal cells III (posterior-lower)
fieilomp-1,translumenal cells III (posterior-lower)
fiekhkmj-1,translumenal cells III (posterior-lower)
fiekhocg-1,translumenal cells III (posterior-lower)
fielilgn-1,translumenal cells III (posterior-lower)
fiikhphg-1,translumenal cells III (posterior-lower)
fiikjpbm-1,translumenal cells III (posterior-lower)
fiimdgia-1,translumenal cells III (posterior-lower)
fileonmn-1,translumenal cells III (posterior-lower)
filgpoof-1,translumenal cells III (posterior-lower)
filolpcp-1,translumenal cells III (posterior-lower)
filomogo-1,translumenal cells III (posterior-lower)
filpnffh-1,translumenal cells III (posterior-lower)
fimaglje-1,translumenal cells III (posterior-lower)
fimanann-1,translumenal cells III (posterior-lower)
fimchchm-1,translumenal cells III (posterior-lower)
fimdhabb-1,translumenal cells III (posterior-lower)
fimdmipm-1,translumenal cells III (posterior-lower)
fimehnej-1,translumenal cells III (posterior-lower)
fimfklgf-1,translumenal cells III (posterior-lower)
finaodma-1,translumenal cells III (posterior-lower)
finblfob-1,translumenal cells III (posterior-lower)
findfdlh-1,translumenal cells III (posterior-lower)
finecimc-1,translumenal cells III (posterior-lower)
finkepbb-1,translumenal cells III (posterior-lower)
finljcfm-1,translumenal cells III (posterior-lower)
finmihdm-1,translumenal cells III (posterior-lower)
finnnnjg-1,translumenal cells III (posterior-lower)
finpgnka-1,translumenal cells III (posterior-lower)
fioaefkm-1,translumenal cells III (posterior-lower)
fioafane-1,translumenal cells III (posterior-lower)
fioddemm-1,translumenal cells III (posterior-lower)
fiofgdgl-1,translumenal cells III (posterior-lower)
fiohbfcg-1,translumenal cells III (posterior-lower)
fioignok-1,translumenal cells III (posterior-lower)
fiomnjph-1,translumenal cells III (posterior-lower)
fipeckkd-1,translumenal cells III (posterior-lower)
fipfcaph-1,translumenal cells III (posterior-lower)
fipfmkge-1,translumenal cells III (posterior-lower)
fiphpkae-1,translumenal cells III (posterior-lower)
fipiomok-1,translumenal cells III (posterior-lower)
fipjkbjk-1,translumenal cells III (posterior-lower)
fipmfbmi-1,translumenal cells III (posterior-lower)
fipmgoch-1,translumenal cells III (posterior-lower)
fipobnmd-1,translumenal cells III (posterior-lower)
fjabpfnn-1,translumenal cells III (posterior-lower)
fjagmdkh-1,translumenal cells III (posterior-lower)
fjajloac-1,translumenal cells III (posterior-lower)
fjalcalj-1,translumenal cells III (posterior-lower)
fjbbidml-1,translumenal cells III (posterior-lower)
fjbbmdda-1,translumenal cells III (posterior-lower)
fjbfbcdp-1,translumenal cells III (posterior-lower)
fjbgfmjk-1,translumenal cells III (posterior-lower)
fjbglpco-1,translumenal cells III (posterior-lower)
fjbkejja-1,translumenal cells III (posterior-lower)
fjblmomi-1,translumenal cells III (posterior-lower)
fjbmnjpl-1,translumenal cells III (posterior-lower)
fjbmnmkm-1,translumenal cells III (posterior-lower)
fjbndblm-1,translumenal cells III (posterior-lower)
fjbnenfi-1,translumenal cells III (posterior-lower)
fjbnjfie-1,translumenal cells III (posterior-lower)
fjbnmcjh-1,translumenal cells III (posterior-lower)
fjbpfabe-1,translumenal cells III (posterior-lower)
fjbpffne-1,translumenal cells III (posterior-lower)
fjcaedbh-1,translumenal cells III (posterior-lower)
fjdbedbm-1,translumenal cells III (posterior-lower)
fjdedfma-1,translumenal cells III (posterior-lower)
fjdfabbl-1,translumenal cells III (posterior-lower)
fjdgbhbc-1,translumenal cells III (posterior-lower)
fjdgcfdn-1,translumenal cells III (posterior-lower)
fjeamhlb-1,translumenal cells III (posterior-lower)
fjedijko-1,translumenal cells III (posterior-lower)
fjedoflk-1,translumenal cells III (posterior-lower)
fjegmlod-1,translumenal cells III (posterior-lower)
fkdmoilm-1,translumenal cells III (posterior-lower)
fkdnnoem-1,translumenal cells III (posterior-lower)
fkdopfdp-1,translumenal cells III (posterior-lower)
fkebgcal-1,translumenal cells III (posterior-lower)
